"1639","E"
"1639","D"
"1639","C"
"1639","B"
"1639","A"
"1638","F"
"1638","E"
"1638","D"
"1638","C"
"1638","B"
"1638","A"
"1637","H"
"1637","G"
"1637","F"
"1637","E"
"1637","D"
"1637","C"
"1637","B"
"1637","A"
"1635","F"
"1635","E"
"1635","D"
"1635","C"
"1635","B"
"1635","A"
"1634","F"
"1634","E"
"1634","D"
"1634","C"
"1634","B"
"1634","A"
"1633","F"
"1633","E"
"1633","D"
"1633","C"
"1633","B"
"1633","A"
"1632","E2"
"1632","E1"
"1632","D"
"1632","C"
"1632","B"
"1632","A"
"1631","B"
"1631","A"
"1630","F"
"1630","E"
"1630","D"
"1630","C"
"1630","B"
"1630","A"
"1629","B"
"1629","A"
"1628","F"
"1628","E"
"1628","D2"
"1628","D1"
"1628","C"
"1628","B"
"1628","A"
"1627","F"
"1627","E"
"1627","D"
"1627","C"
"1627","B"
"1627","A"
"1626","F"
"1626","E"
"1626","D"
"1626","C"
"1626","B"
"1626","A"
"1625","E2"
"1625","E1"
"1625","D"
"1625","C"
"1625","B"
"1625","A"
"1624","G"
"1624","F"
"1624","E"
"1624","D"
"1624","C"
"1624","B"
"1624","A"
"1623","E"
"1623","D"
"1623","C"
"1623","B"
"1623","A"
"1622","F"
"1622","E"
"1622","D"
"1622","C"
"1622","B"
"1622","A"
"1621","I"
"1621","H"
"1621","G"
"1621","F"
"1621","E"
"1621","D"
"1621","C"
"1621","B"
"1621","A"
"1620","G"
"1620","F"
"1620","E"
"1620","D"
"1620","C"
"1620","B"
"1620","A"
"1619","H"
"1619","G"
"1619","F"
"1619","E"
"1619","D"
"1619","C"
"1619","B"
"1619","A"
"1618","G"
"1618","F"
"1618","E"
"1618","D"
"1618","C"
"1618","B"
"1618","A"
"1617","E"
"1617","D2"
"1617","D1"
"1617","C"
"1617","B"
"1617","A"
"1616","H"
"1616","G"
"1616","F"
"1616","E"
"1616","D"
"1616","C"
"1616","B"
"1616","A"
"1615","H"
"1615","G"
"1615","F"
"1615","E"
"1615","D"
"1615","C"
"1615","B"
"1615","A"
"1614","E"
"1614","D2"
"1614","D1"
"1614","C"
"1614","B"
"1614","A"
"1613","F"
"1613","E"
"1613","D"
"1613","C"
"1613","B"
"1613","A"
"1612","G"
"1612","F"
"1612","E"
"1612","D"
"1612","C"
"1612","B"
"1612","A"
"1611","G"
"1611","F"
"1611","E2"
"1611","E1"
"1611","D"
"1611","C"
"1611","B"
"1611","A"
"1610","I"
"1610","H"
"1610","G"
"1610","F"
"1610","E"
"1610","D"
"1610","C"
"1610","B"
"1610","A"
"1609","H"
"1609","G"
"1609","F"
"1609","E"
"1609","D"
"1609","C"
"1609","B"
"1609","A"
"1608","G"
"1608","F"
"1608","E"
"1608","D"
"1608","C"
"1608","B"
"1608","A"
"1607","H"
"1607","G"
"1607","F"
"1607","E"
"1607","D"
"1607","C"
"1607","B"
"1607","A"
"1606","F"
"1606","E"
"1606","D"
"1606","C"
"1606","B"
"1606","A"
"1605","F"
"1605","E"
"1605","D"
"1605","C"
"1605","B"
"1605","A"
"1604","B"
"1604","A"
"1603","F"
"1603","E"
"1603","D"
"1603","C"
"1603","B"
"1603","A"
"1602","B"
"1602","A"
"1601","F"
"1601","E"
"1601","D"
"1601","C"
"1601","B"
"1601","A"
"1600","J"
"1600","F"
"1600","E"
"1599","J"
"1599","I"
"1599","H"
"1599","G"
"1599","F"
"1599","E"
"1599","D"
"1599","C"
"1599","B"
"1599","A"
"1598","G"
"1598","F"
"1598","E"
"1598","D"
"1598","C"
"1598","B"
"1598","A"
"1594","F"
"1594","E2"
"1594","E1"
"1594","D"
"1594","C"
"1594","B"
"1594","A"
"1593","G"
"1593","F"
"1593","E"
"1593","D2"
"1593","D1"
"1593","C"
"1593","B"
"1593","A"
"1592","F2"
"1592","F1"
"1592","E"
"1592","D"
"1592","C"
"1592","B"
"1592","A"
"1588","F"
"1586","I"
"1585","G"
"1585","F"
"1585","E"
"1585","D"
"1585","C"
"1585","B"
"1585","A"
"1584","G"
"1584","F"
"1584","E"
"1584","D"
"1584","C"
"1584","B"
"1584","A"
"1583","H"
"1583","G"
"1583","F"
"1583","E"
"1583","D"
"1583","C"
"1583","B"
"1583","A"
"1582","G"
"1582","F2"
"1582","F1"
"1582","E"
"1582","D"
"1582","C"
"1582","B"
"1582","A"
"1581","B"
"1581","A"
"1580","F"
"1580","E"
"1580","D"
"1580","C"
"1580","B"
"1580","A"
"1579","G"
"1579","F"
"1579","E2"
"1579","E1"
"1579","D"
"1579","C"
"1579","B"
"1579","A"
"1578","M"
"1578","L"
"1578","K"
"1578","J"
"1578","I"
"1578","H"
"1578","G"
"1578","F"
"1578","E"
"1578","D"
"1578","C"
"1578","B"
"1578","A"
"1576","A"
"1575","M"
"1575","L"
"1575","K"
"1575","J"
"1575","I"
"1575","H"
"1575","G"
"1575","F"
"1575","E"
"1575","D"
"1575","C"
"1575","B"
"1575","A"
"1574","F"
"1574","E"
"1574","D"
"1574","C"
"1574","B"
"1574","A"
"1573","B"
"1573","A"
"1572","F"
"1572","E"
"1572","D"
"1572","C"
"1572","B"
"1572","A"
"1571","J"
"1571","I"
"1571","H"
"1571","G"
"1571","F"
"1571","E"
"1571","D"
"1571","C"
"1571","B"
"1571","A"
"1569","F"
"1569","E"
"1569","D"
"1569","C"
"1569","B"
"1569","A"
"1567","F"
"1567","E"
"1567","D"
"1567","C"
"1567","B"
"1567","A"
"1566","H"
"1566","G"
"1566","F"
"1566","E"
"1566","D2"
"1566","D1"
"1566","C"
"1566","B"
"1566","A"
"1562","F"
"1562","E"
"1562","D2"
"1562","D1"
"1562","C"
"1562","B"
"1562","A"
"1561","D1"
"1561","C"
"1561","A"
"1560","F2"
"1560","F1"
"1560","E"
"1560","D"
"1560","C"
"1560","B"
"1560","A"
"1559","E"
"1559","D2"
"1559","D1"
"1559","C"
"1559","B"
"1559","A"
"1558","F"
"1558","E"
"1558","D"
"1558","C"
"1558","B"
"1558","A"
"1557","E"
"1557","D"
"1557","C"
"1557","B"
"1557","A"
"1556","H"
"1556","G"
"1556","F"
"1556","E"
"1556","D"
"1556","C"
"1556","B"
"1556","A"
"1555","F"
"1555","E"
"1555","D"
"1555","C"
"1555","B"
"1555","A"
"1554","E"
"1554","D"
"1554","C"
"1554","B"
"1554","A"
"1553","I"
"1553","H"
"1553","G"
"1553","F"
"1553","E"
"1553","D"
"1553","C"
"1553","B"
"1553","A"
"1552","I"
"1552","H"
"1552","G"
"1552","F"
"1552","E"
"1552","D"
"1552","C"
"1552","B"
"1552","A"
"1551","F"
"1551","E"
"1551","D2"
"1551","D1"
"1551","C"
"1551","B2"
"1551","B1"
"1551","A"
"1550","F"
"1550","E"
"1550","D"
"1550","C"
"1550","B"
"1550","A"
"1549","B"
"1549","A"
"1548","E"
"1548","D2"
"1548","D1"
"1548","C"
"1548","B"
"1548","A"
"1547","G"
"1547","F"
"1547","E"
"1547","D"
"1547","C"
"1547","B"
"1547","A"
"1546","B"
"1546","A"
"1545","F"
"1545","E2"
"1545","E1"
"1545","D"
"1545","C"
"1545","B"
"1545","A"
"1543","E"
"1543","D2"
"1543","D1"
"1543","C"
"1543","B"
"1543","A"
"1542","E2"
"1542","E1"
"1542","D"
"1542","C"
"1542","B"
"1542","A"
"1541","B"
"1541","A"
"1540","E"
"1540","D"
"1540","C2"
"1540","C1"
"1540","B"
"1540","A"
"1539","F"
"1539","E"
"1539","D"
"1539","C"
"1539","B"
"1539","A"
"1538","G"
"1538","F"
"1538","E"
"1538","D"
"1538","C"
"1538","B"
"1538","A"
"1537","F"
"1537","E2"
"1537","E1"
"1537","D"
"1537","C"
"1537","B"
"1537","A"
"1536","F"
"1536","E"
"1536","D"
"1536","C"
"1536","B"
"1536","A"
"1535","F"
"1535","E"
"1535","D"
"1535","C"
"1535","B"
"1535","A"
"1534","H"
"1534","G"
"1534","F2"
"1534","F1"
"1534","E"
"1534","D"
"1534","C"
"1534","B"
"1534","A"
"1533","J"
"1533","I"
"1533","H"
"1533","G"
"1533","F"
"1533","E"
"1533","D"
"1533","C"
"1533","B"
"1533","A"
"1532","F"
"1532","E"
"1532","D"
"1532","C"
"1532","B"
"1532","A"
"1531","E3"
"1531","E2"
"1531","E1"
"1531","D"
"1531","C"
"1531","B2"
"1531","B1"
"1531","A"
"1530","H"
"1530","G"
"1530","F"
"1530","E"
"1530","D"
"1530","C"
"1530","B"
"1530","A"
"1529","B"
"1529","A"
"1528","F"
"1528","E"
"1528","D"
"1528","C"
"1528","B"
"1528","A"
"1527","E"
"1527","D"
"1527","C"
"1527","B2"
"1527","B1"
"1527","A"
"1526","F"
"1526","E"
"1526","D"
"1526","C2"
"1526","C1"
"1526","B"
"1526","A"
"1525","F"
"1525","E"
"1525","D"
"1525","C"
"1525","B"
"1525","A"
"1523","H"
"1523","G"
"1523","F"
"1523","E"
"1523","D"
"1523","C"
"1523","B"
"1523","A"
"1521","E"
"1521","D"
"1521","C"
"1521","B"
"1521","A"
"1520","G"
"1520","F2"
"1520","F1"
"1520","E"
"1520","D"
"1520","C"
"1520","B"
"1520","A"
"1519","F"
"1519","E"
"1519","D"
"1519","C"
"1519","B"
"1519","A"
"1517","H"
"1517","G"
"1517","F"
"1517","E"
"1517","D"
"1517","C"
"1517","B"
"1517","A"
"1516","E"
"1516","D"
"1516","C"
"1516","B"
"1516","A"
"1515","I"
"1515","H"
"1515","G"
"1515","F"
"1515","E"
"1515","D"
"1515","C"
"1515","B"
"1515","A"
"1514","E"
"1514","D"
"1514","C"
"1514","B"
"1514","A"
"1513","F"
"1513","E"
"1513","D"
"1513","C"
"1513","B"
"1513","A"
"1512","G"
"1512","F"
"1512","E"
"1512","D"
"1512","C"
"1512","B"
"1512","A"
"1511","G"
"1511","F"
"1511","E"
"1511","D"
"1511","C"
"1511","B"
"1511","A"
"1510","K"
"1510","J"
"1510","I"
"1510","H"
"1510","G"
"1510","F"
"1510","E"
"1510","D"
"1510","C"
"1510","B"
"1510","A"
"1509","C"
"1509","B"
"1509","A"
"1508","F"
"1508","E"
"1508","D"
"1508","C"
"1508","B"
"1508","A"
"1506","G"
"1506","F"
"1506","E"
"1506","D"
"1506","C"
"1506","B"
"1506","A"
"1505","I"
"1505","H"
"1505","G"
"1505","F"
"1505","E"
"1505","D"
"1505","C"
"1505","B"
"1505","A"
"1504","B"
"1504","A"
"1503","F"
"1503","E"
"1503","D"
"1503","C"
"1503","B"
"1503","A"
"1501","B"
"1501","A"
"1500","F"
"1500","E"
"1500","D"
"1500","C"
"1500","B"
"1500","A"
"1499","G"
"1499","F"
"1499","E"
"1499","D"
"1499","C"
"1499","B"
"1499","A"
"1498","F"
"1498","E"
"1498","D"
"1498","C"
"1498","B"
"1498","A"
"1497","E2"
"1497","E1"
"1497","D"
"1497","C2"
"1497","C1"
"1497","B"
"1497","A"
"1496","B"
"1496","A"
"1495","F"
"1495","E"
"1495","D"
"1495","C"
"1495","B"
"1495","A"
"1494","F"
"1494","E"
"1494","D"
"1494","C"
"1494","B"
"1494","A"
"1493","F"
"1493","E"
"1493","D"
"1493","C"
"1493","B"
"1493","A"
"1492","E"
"1492","D"
"1492","C"
"1492","B"
"1492","A"
"1491","I"
"1491","H"
"1491","G"
"1491","F"
"1491","E"
"1491","D"
"1491","C"
"1491","B"
"1491","A"
"1490","G"
"1490","F"
"1490","E"
"1490","D"
"1490","C"
"1490","B"
"1490","A"
"1488","J"
"1488","I"
"1488","H"
"1488","G"
"1488","F"
"1488","E"
"1488","D"
"1488","C"
"1488","B"
"1488","A"
"1487","G"
"1487","F"
"1487","E"
"1487","D"
"1487","C"
"1487","B"
"1487","A"
"1486","F"
"1486","E"
"1486","D"
"1486","C2"
"1486","C1"
"1486","B"
"1486","A"
"1485","F"
"1485","E"
"1485","D"
"1485","C"
"1485","B"
"1485","A"
"1482","H"
"1482","G"
"1482","F"
"1482","E"
"1482","D"
"1482","C"
"1482","B"
"1482","A"
"1481","F"
"1481","E"
"1481","D"
"1481","C"
"1481","B"
"1481","A"
"1480","B"
"1480","A"
"1479","E"
"1479","D"
"1479","C"
"1479","B2"
"1479","B1"
"1479","A"
"1478","C"
"1478","B"
"1478","A"
"1477","F"
"1477","E"
"1477","D"
"1477","C"
"1477","B"
"1477","A"
"1476","G"
"1476","F"
"1476","E"
"1476","D"
"1476","C"
"1476","B"
"1476","A"
"1475","G"
"1475","F"
"1475","E"
"1475","D"
"1475","C"
"1475","B"
"1475","A"
"1474","F"
"1474","E"
"1474","D"
"1474","C"
"1474","B"
"1474","A"
"1473","G"
"1473","F"
"1473","E"
"1473","D"
"1473","C"
"1473","B"
"1473","A"
"1472","G"
"1472","F"
"1472","E"
"1472","D"
"1472","C"
"1472","B"
"1472","A"
"1471","B"
"1471","A"
"1470","F"
"1470","E"
"1470","D"
"1470","C"
"1470","B"
"1470","A"
"1469","F"
"1469","E"
"1469","D"
"1469","C"
"1469","B"
"1469","A"
"1468","N"
"1468","M"
"1468","L"
"1468","K"
"1468","J"
"1468","I"
"1468","H"
"1468","G"
"1468","F"
"1468","E"
"1468","D"
"1468","C"
"1468","B"
"1468","A"
"1467","E"
"1467","D"
"1467","C"
"1467","B"
"1467","A"
"1466","I"
"1466","H"
"1466","G"
"1466","F"
"1466","E"
"1466","D"
"1466","C"
"1466","B"
"1466","A"
"1464","F"
"1463","F"
"1463","E"
"1463","D"
"1463","C"
"1463","B"
"1463","A"
"1462","F"
"1462","E2"
"1462","E1"
"1462","D"
"1462","C"
"1462","B"
"1462","A"
"1461","F"
"1461","E"
"1461","D"
"1461","C"
"1461","B"
"1461","A"
"1459","B"
"1459","A"
"1458","F"
"1458","E"
"1458","D"
"1458","C"
"1458","B"
"1458","A"
"1456","E"
"1455","G"
"1455","F"
"1455","E"
"1455","D"
"1455","C"
"1455","B"
"1455","A"
"1454","F"
"1454","E"
"1454","D"
"1454","C"
"1454","B"
"1454","A"
"1453","F"
"1453","E"
"1453","D"
"1453","C"
"1453","B"
"1453","A"
"1452","G"
"1452","F"
"1452","E"
"1452","D"
"1452","C"
"1452","B"
"1452","A"
"1451","F"
"1451","E2"
"1451","E1"
"1451","D"
"1451","C"
"1451","B"
"1451","A"
"1450","H2"
"1450","H1"
"1450","G"
"1450","F"
"1450","E"
"1450","D"
"1450","C2"
"1450","C1"
"1450","B"
"1450","A"
"1447","B"
"1447","A"
"1446","F"
"1446","E"
"1446","D2"
"1446","D1"
"1446","C"
"1446","B"
"1446","A"
"1445","B"
"1445","A"
"1444","E"
"1444","D"
"1444","C"
"1444","B"
"1444","A"
"1443","E"
"1443","C"
"1443","B"
"1443","A"
"1442","F"
"1442","E"
"1442","D"
"1442","C"
"1442","B"
"1442","A"
"1440","B"
"1440","A"
"1439","E"
"1439","D"
"1439","C"
"1439","B"
"1439","A2"
"1439","A1"
"1438","F"
"1438","E"
"1438","D"
"1438","C"
"1438","B"
"1438","A"
"1437","G"
"1437","F"
"1437","E"
"1437","D"
"1437","C"
"1437","B"
"1437","A"
"1436","F"
"1436","E"
"1436","D"
"1436","C"
"1436","B"
"1436","A"
"1434","E"
"1433","G"
"1433","F"
"1433","E"
"1433","D"
"1433","C"
"1433","B"
"1433","A"
"1431","J"
"1431","I"
"1431","H"
"1431","G"
"1431","F"
"1431","E"
"1431","D"
"1431","C"
"1431","B"
"1431","A"
"1430","G"
"1430","F"
"1430","E"
"1430","D"
"1430","C"
"1430","B"
"1430","A"
"1428","H"
"1428","G2"
"1428","G1"
"1428","F"
"1428","E"
"1428","D"
"1428","C"
"1428","B"
"1428","A"
"1427","H"
"1427","G"
"1427","F"
"1427","E"
"1427","D"
"1427","C"
"1427","B"
"1427","A"
"1426","F"
"1426","E"
"1426","D"
"1426","C"
"1426","B"
"1426","A"
"1425","I"
"1425","H"
"1425","F"
"1425","E"
"1425","D"
"1425","C"
"1425","B"
"1425","A"
"1424","M"
"1424","G"
"1423","N"
"1423","M"
"1423","L"
"1423","K"
"1423","J"
"1423","I"
"1423","H"
"1423","G"
"1423","F"
"1423","E"
"1423","D"
"1423","C"
"1423","B"
"1423","A"
"1422","F"
"1422","E"
"1422","D"
"1422","C"
"1422","B"
"1422","A"
"1421","E"
"1421","D"
"1421","C"
"1421","B"
"1421","A"
"1420","E"
"1420","D"
"1420","C2"
"1420","C1"
"1420","B"
"1420","A"
"1419","F"
"1419","E"
"1419","D2"
"1419","D1"
"1419","C"
"1419","B"
"1419","A"
"1418","G"
"1418","F"
"1418","E"
"1418","D"
"1418","C"
"1418","B"
"1418","A"
"1417","B"
"1417","A"
"1416","F"
"1416","E"
"1416","D"
"1416","C"
"1416","B"
"1416","A"
"1415","F"
"1415","E"
"1415","D"
"1415","C"
"1415","B"
"1415","A"
"1413","F"
"1413","E"
"1413","D"
"1413","C"
"1413","B"
"1413","A"
"1411","G"
"1411","F"
"1411","E"
"1411","D"
"1411","C"
"1411","B"
"1411","A"
"1409","F"
"1409","E"
"1409","D"
"1409","C"
"1409","B"
"1409","A"
"1408","I"
"1408","H"
"1408","G"
"1408","F"
"1408","E"
"1408","D"
"1408","C"
"1408","B"
"1408","A"
"1407","E"
"1407","D"
"1407","C"
"1407","B"
"1407","A"
"1406","E"
"1406","D"
"1406","C"
"1406","B"
"1406","A"
"1405","B"
"1405","A"
"1404","E"
"1404","D"
"1404","C"
"1404","B"
"1404","A"
"1403","C"
"1403","B"
"1403","A"
"1402","C"
"1402","B"
"1402","A"
"1401","F"
"1401","E"
"1401","D"
"1401","C"
"1401","B"
"1401","A"
"1400","G"
"1400","F"
"1400","E"
"1400","D"
"1400","C"
"1400","B"
"1400","A"
"1399","F"
"1399","E2"
"1399","E1"
"1399","D"
"1399","C"
"1399","B"
"1399","A"
"1398","G"
"1398","F"
"1398","E"
"1398","D"
"1398","C"
"1398","B"
"1398","A"
"1397","B"
"1397","A"
"1396","E"
"1396","D"
"1396","C"
"1396","B"
"1396","A"
"1395","C"
"1395","B"
"1395","A"
"1394","E"
"1394","D"
"1394","C"
"1394","B"
"1394","A"
"1393","E2"
"1393","E1"
"1393","D"
"1393","C"
"1393","B"
"1393","A"
"1392","I"
"1392","H"
"1392","G"
"1392","F"
"1392","E"
"1392","D"
"1392","C"
"1392","B"
"1392","A"
"1391","E"
"1391","D"
"1391","C"
"1391","B"
"1391","A"
"1389","G"
"1389","F"
"1389","E"
"1389","D"
"1389","C"
"1389","B"
"1389","A"
"1388","E"
"1388","D"
"1388","C"
"1388","B"
"1388","A"
"1387","C"
"1387","B2"
"1387","B1"
"1387","A"
"1386","C"
"1386","B"
"1386","A"
"1385","G"
"1385","F"
"1385","E"
"1385","D"
"1385","C"
"1385","B"
"1385","A"
"1384","B2"
"1384","B1"
"1384","A"
"1383","F"
"1383","E"
"1383","D"
"1383","C"
"1383","B"
"1383","A"
"1382","B"
"1382","A"
"1381","E"
"1381","D"
"1381","C"
"1381","B"
"1381","A2"
"1381","A1"
"1380","G"
"1380","F"
"1380","E"
"1380","D"
"1380","C"
"1380","B"
"1380","A"
"1379","F2"
"1379","F1"
"1379","E"
"1379","D"
"1379","C"
"1379","B"
"1379","A"
"1375","I"
"1375","H"
"1375","G"
"1375","F"
"1375","E"
"1375","D"
"1375","C"
"1375","B"
"1375","A"
"1374","F"
"1374","E2"
"1374","E1"
"1374","D"
"1374","C"
"1374","B"
"1374","A"
"1373","G"
"1373","F"
"1373","E"
"1373","D"
"1373","C"
"1373","B"
"1373","A"
"1372","F"
"1372","E"
"1372","D"
"1372","C"
"1372","B"
"1372","A"
"1371","F"
"1371","E2"
"1371","E1"
"1371","D"
"1371","C"
"1371","B"
"1371","A"
"1370","F2"
"1370","F1"
"1370","E"
"1370","D"
"1370","C"
"1370","B"
"1370","A"
"1369","F"
"1369","E"
"1369","D"
"1369","C"
"1369","B"
"1369","A"
"1368","H2"
"1368","H1"
"1368","G"
"1368","F"
"1368","E"
"1368","D"
"1368","C"
"1368","B"
"1368","A"
"1367","F2"
"1367","F1"
"1367","E"
"1367","D"
"1367","C"
"1367","B"
"1367","A"
"1366","G"
"1366","F"
"1366","E"
"1366","D"
"1366","C"
"1366","B"
"1366","A"
"1365","G"
"1365","F"
"1365","E"
"1365","D"
"1365","C"
"1365","B"
"1365","A"
"1364","E"
"1364","D"
"1364","C"
"1364","B"
"1364","A"
"1363","F"
"1363","E"
"1363","D"
"1363","C"
"1363","B"
"1363","A"
"1362","C"
"1362","B"
"1362","A"
"1361","F"
"1361","E"
"1361","D"
"1361","C"
"1361","B"
"1361","A"
"1360","H"
"1360","G"
"1360","F"
"1360","E"
"1360","D"
"1360","C"
"1360","B"
"1360","A"
"1359","F"
"1359","E"
"1359","D"
"1359","C"
"1359","B"
"1359","A"
"1358","F"
"1358","E"
"1358","D"
"1358","C"
"1358","B"
"1358","A"
"1357","E2"
"1357","E1"
"1357","D5"
"1357","D4"
"1357","D3"
"1357","D2"
"1357","D1"
"1357","C2"
"1357","C1"
"1357","B2"
"1357","B1"
"1357","A7"
"1357","A6"
"1357","A5"
"1357","A4"
"1357","A3"
"1357","A2"
"1357","A1"
"1356","D2"
"1356","D1"
"1356","C"
"1356","B2"
"1356","B1"
"1356","A5"
"1356","A4"
"1356","A3"
"1356","A2"
"1356","A1"
"1355","F"
"1355","E"
"1355","D"
"1355","C"
"1355","B"
"1355","A"
"1354","G"
"1354","F"
"1354","E"
"1354","D"
"1354","C2"
"1354","C1"
"1354","B"
"1354","A"
"1353","F"
"1353","E"
"1353","D"
"1353","C"
"1353","B"
"1353","A"
"1352","G"
"1352","F"
"1352","E"
"1352","D"
"1352","C"
"1352","B"
"1352","A"
"1351","C"
"1351","B"
"1351","A"
"1350","B"
"1350","A"
"1349","F2"
"1349","F1"
"1349","E"
"1349","D"
"1349","C"
"1349","B"
"1349","A"
"1348","F"
"1348","E"
"1348","D"
"1348","C"
"1348","B"
"1348","A"
"1346","I"
"1346","H"
"1346","G"
"1346","F"
"1346","E"
"1346","D"
"1346","C"
"1346","B"
"1346","A"
"1345","B"
"1345","A"
"1344","F"
"1344","E"
"1344","D"
"1344","C"
"1344","B"
"1344","A"
"1343","F"
"1343","E"
"1343","D"
"1343","C"
"1343","B"
"1343","A"
"1342","F"
"1342","E"
"1342","D"
"1342","C"
"1342","B"
"1342","A"
"1341","B"
"1341","A"
"1340","F"
"1340","E"
"1340","D"
"1340","C"
"1340","B"
"1340","A"
"1339","B"
"1339","A"
"1338","E"
"1338","D"
"1338","C"
"1338","B"
"1338","A"
"1337","B"
"1337","A"
"1336","F"
"1336","E2"
"1336","E1"
"1336","D"
"1336","C"
"1336","B"
"1336","A"
"1335","F"
"1335","E2"
"1335","E1"
"1335","D"
"1335","C"
"1335","B"
"1335","A"
"1334","G"
"1334","F"
"1334","E"
"1334","D"
"1334","C"
"1334","B"
"1334","A"
"1333","F"
"1333","E"
"1333","D"
"1333","C"
"1333","B"
"1333","A"
"1332","G"
"1332","F"
"1332","E"
"1332","D"
"1332","C"
"1332","B"
"1332","A"
"1331","H"
"1331","G"
"1331","F"
"1331","E"
"1331","D"
"1331","C"
"1331","B"
"1331","A"
"1330","B"
"1330","A"
"1329","E"
"1329","D"
"1329","C"
"1329","B"
"1329","A"
"1328","F"
"1328","E"
"1328","D"
"1328","C"
"1328","B"
"1328","A"
"1327","G"
"1327","F"
"1327","E"
"1327","D"
"1327","C"
"1327","B"
"1327","A"
"1326","G"
"1326","F2"
"1326","F1"
"1326","E"
"1326","D2"
"1326","D1"
"1326","C"
"1326","B"
"1326","A"
"1325","F"
"1325","E"
"1325","D"
"1325","C"
"1325","B"
"1325","A"
"1324","F"
"1324","E"
"1324","D"
"1324","C"
"1324","B"
"1324","A"
"1323","B"
"1323","A"
"1322","F"
"1322","E"
"1322","D"
"1322","C"
"1322","B"
"1322","A"
"1321","C"
"1321","A"
"1320","F"
"1320","E"
"1320","D"
"1320","C"
"1320","B"
"1320","A"
"1316","F"
"1316","E"
"1316","D"
"1316","C"
"1316","B"
"1316","A"
"1315","C"
"1315","B"
"1315","A"
"1313","E"
"1313","D"
"1313","C2"
"1313","C1"
"1313","B"
"1313","A"
"1312","G"
"1312","F"
"1312","E"
"1312","D"
"1312","C"
"1312","B"
"1312","A"
"1311","F"
"1311","E"
"1311","D"
"1311","C"
"1311","B"
"1311","A"
"1310","F"
"1310","E"
"1310","D"
"1310","C"
"1310","B"
"1310","A"
"1307","G"
"1307","F"
"1307","E"
"1307","D"
"1307","C"
"1307","B"
"1307","A"
"1305","H"
"1305","G"
"1305","F"
"1305","E"
"1305","D"
"1305","C"
"1305","B"
"1305","A"
"1304","F2"
"1304","F1"
"1304","E"
"1304","D"
"1304","C"
"1304","B"
"1304","A"
"1303","G"
"1303","F"
"1303","E"
"1303","D"
"1303","C"
"1303","B"
"1303","A"
"1302","J"
"1302","I"
"1302","H"
"1302","G"
"1302","F"
